Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
69.68667,99.21405,6439.035,6.725025,Active,6.0
64.99831,100.0,6520.8877,5.090404,Actve,9.0
53.473648,99.982445,6143.958,3.1196973,Seddentary,10.0
74.52867,95.657265,4475.825,8.426367,Active,1.0
65.10032,96.66798,2061.0022,8.179732,Seddentary,8.0
76.46784,94.31635,6645.71,5.5580573,Seddentary,4.0
100.63037,94.8855,8875.915,6.368616,Seddentary,4.0
73.41525,94.3893,17383.982,6.812001,Actve,8.0
63.664455,93.48199,524.1791,7.3911033,Highly Active,9.0
70.91665,97.524086,2057.8687,8.98176,Active,5.0
76.93036,100.0,10494.229,4.5454154,Active,6.0
72.51804,98.71016,10446.274,7.5104795,Seddentary,5.0
66.55756,99.39114,1668.1068,6.8282366,Sedentary,7.0
50.148922,98.10803,1429.5458,5.734796,Sedentary,2.0
84.50502,98.28802,3202.5447,7.709691,Seddentary,1.0
61.60151,99.5539,454.87173,6.333056,Seddentary,4.0
96.93714,97.6735,9174.693,6.379393,Active,9.0
75.220604,98.25127,7756.582,6.9706855,Sedentary,4.0
67.25221,97.18604,13699.354,5.8130374,Active,10.0
67.92763,95.56378,3935.436,7.4815936,Highly Active,7.0
77.25286,97.74317,7088.3784,5.903973,Seddentary,2.0
62.003677,95.64868,21546.115,9.035214,Highly_Active,8.0
64.87205,99.76064,22325.613,6.8425007,Active,4.0
84.335335,98.97764,516.11066,5.4949403,Active,4.0
59.734253,100.0,13.202858,6.963165,Seddentary,6.0
83.22342,96.432724,22529.4,7.984251,Seddentary,1.0
87.411964,95.254326,5364.793,4.1372166,Highly_Active,9.0
85.014595,94.94724,8437.162,8.400587,Seddentary,1.0
78.50438,100.0,17060.592,7.0104303,Actve,3.0
47.93741,97.2065,3973.6807,6.454448,Highly Active,6.0
56.839264,95.00082,4066.9001,5.4705453,Active,9.0
54.66936,98.94069,1278.8966,7.020579,Active,9.0
69.32433,97.33193,16538.447,5.1745224,Actve,5.0
75.220604,96.108116,7302.375,3.5161774,Actve,8.0
57.133774,100.0,1391.4554,5.430469,Sedentary,2.0
72.40984,97.71724,5743.5557,6.0911794,Actve,5.0
85.26307,99.13417,2784.1865,7.419715,Highly Active,8.0
60.01911,98.866135,1114.4636,6.171794,Sedentary,8.0
62.723133,100.0,1405.1335,4.7823596,Actve,5.0
92.71439,97.59732,5735.0557,5.5083423,Highly_Active,8.0
61.090496,96.00221,5816.979,6.53096,Active,5.0
80.134125,96.64134,10922.561,7.4683957,Seddentary,5.0
93.58883,99.979614,1994.9865,7.719777,Actve,2.0
57.277588,98.50114,17324.7,4.4570446,Highly Active,8.0
58.39977,97.05923,5117.5854,6.5767345,Sedentary,3.0
71.52779,98.686,1598.6115,7.6605806,Highly Active,9.0
75.220604,100.0,3732.46,5.1904016,Sedentary,9.0
65.37592,100.0,17980.387,9.20033,Sedentary,3.0
104.56924,98.73808,4552.7134,5.7582674,Highly_Active,1.0
83.0794,100.0,14540.155,8.029941,Actve,1.0
62.935314,95.15532,1219.08,7.536753,Active,5.0
54.50988,99.244286,17170.47,5.4683704,Highly Active,1.0
74.05496,97.63894,3942.436,6.5242634,Highly Active,8.0
81.58257,95.70256,19256.004,8.546206,Highly Active,3.0
102.60682,96.13584,14073.512,5.6946826,Actve,3.0
76.13722,96.36744,7550.974,6.7659144,Seddentary,10.0
71.35667,98.58651,7821.279,4.241505,Active,9.0
60.351414,95.78565,1663.431,7.0393806,Sedentary,5.0
80.55574,99.417076,6463.7324,5.893211,Highly_Active,5.0
90.25038,99.92783,5581.7114,7.285793,Sedentary,6.0
48.189503,97.76161,2846.805,5.233437,Actve,10.0
76.12037,97.58698,4931.1772,6.9795814,Seddentary,8.0
59.697758,98.31269,18529.695,5.9746284,Active,7.0
54.636646,97.012955,37.23852,2.5431259,Highly_Active,2.0
100.40977,100.0,3778.4668,6.505463,Seddentary,5.0
88.30945,93.81902,2841.4631,8.391614,Active,8.0
65.90666,97.22603,22750.953,4.855342,Highly_Active,7.0
72.57791,94.8702,25519.193,5.5331597,Highly Active,4.0
70.24072,99.15223,6167.488,8.488021,Actve,1.0
58.115593,98.42726,5589.662,7.334724,Seddentary,8.0
66.88799,99.50706,16346.662,6.00662,Sedentary,1.0
86.75955,98.31963,45.94779,6.9436445,Highly Active,1.0
66.512886,98.78389,5783.2407,5.5614944,Active,2.0
81.96043,96.253334,174.58603,10.207206,Actve,4.0
75.220604,98.296104,24129.723,7.830301,Highly Active,2.0
57.237034,96.43567,2701.28,9.063211,Highly_Active,1.0
92.91609,99.22443,5149.4795,6.6378703,Highly Active,4.0
43.04456,96.104416,3783.806,4.589247,Highly Active,6.0
101.77474,96.96875,15685.436,7.255008,Highly Active,2.0
89.96916,97.83165,60278.38,8.3826685,Actve,6.0
77.7407,97.84158,495.87186,8.445701,Highly_Active,9.0
68.31181,98.0631,9218.191,3.9685073,Actve,9.0
69.48093,100.0,3212.046,6.505463,Seddentary,2.0
78.03694,100.0,1048.2183,6.505463,Actve,4.0
77.77161,97.39267,3639.5063,5.621145,Actve,5.0
60.61237,98.80721,44035.25,7.378132,Highly_Active,4.0
76.01673,99.10927,3097.4524,8.497079,Highly_Active,10.0
78.88065,92.10939,2274.2913,6.833726,Sedentary,4.0
70.49019,94.569664,13103.413,4.7783813,Highly_Active,9.0
108.58778,98.89787,14171.387,7.399056,Seddentary,9.0
72.990395,99.023994,2896.6245,5.223693,Sedentary,9.0
48.54973,98.30344,2483.4685,6.061518,Active,3.0
59.845543,95.772095,7294.5947,6.6356606,Seddentary,3.0
85.55292,100.0,1607.4639,5.495218,Seddentary,10.0
64.16361,99.13402,4627.273,7.454676,Active,4.0
75.220604,100.0,1066.7058,7.6286874,Sedentary,9.0
95.93041,99.865944,2544.4346,8.042279,Actve,7.0
77.546814,98.29491,2471.5847,8.637999,Highly_Active,1.0
65.98172,98.169685,8309.809,6.505463,Seddentary,6.0
40.0,99.80674,2321.6624,4.6595674,Highly_Active,5.0
84.30508,96.95351,16013.579,4.804172,Active,10.0
75.23224,99.94599,28540.799,9.102739,Actve,3.0
94.51113,98.351906,591.7541,8.922935,Seddentary,10.0
58.58092,99.18348,3548.3887,8.507548,Actve,9.0
69.401344,98.35654,2515.1594,5.6217403,Sedentary,6.0
79.479294,96.22617,3036.9456,9.032157,Active,8.0
93.83919,97.66372,2158.5742,6.245474,Sedentary,2.0
78.877045,100.0,3376.4026,7.014615,Sedentary,8.0
64.3884,99.28846,1067.2838,6.505463,Sedentary,1.0
94.46649,100.0,2297.762,8.391826,Highly Active,4.0
70.31575,99.88046,9643.227,7.3118453,Sedentary,4.0
77.70044,96.8609,2951.658,8.562516,Highly_Active,8.0
86.260086,94.881485,1630.8981,6.519926,Actve,2.0
98.447975,99.69451,803.5095,6.1956906,Highly_Active,9.0
80.53328,97.66016,2994.0195,6.0194907,Sedentary,1.0
113.80924,99.380936,7218.1626,4.77594,Highly_Active,4.0
73.65678,100.0,2044.6881,2.3025393,Highly Active,4.0
79.403496,97.84158,3842.6697,8.062138,Active,8.0
65.72028,96.47542,21314.248,6.148828,Highly_Active,8.0
79.83887,95.95741,5626.4062,6.505463,Seddentary,9.0
79.45725,97.95635,5314.091,7.3974185,Active,10.0
75.220604,95.17576,3692.7566,6.737143,Highly_Active,3.0
81.66771,98.705,5696.7705,7.916725,Active,4.0
67.09142,98.8,29198.855,8.107258,Active,4.0
78.84605,98.789185,2049.396,5.072417,Sedentary,7.0
64.91447,94.62021,19922.488,8.799395,Seddentary,4.0
83.24241,100.0,1129.986,7.796547,Actve,9.0
66.61253,98.25506,824.436,5.1866164,Active,5.0
54.029964,97.09943,7442.7734,5.5261693,Highly_Active,5.0
58.048416,99.299126,2024.7874,4.635698,Sedentary,1.0
57.375034,99.273125,4113.8496,7.4417124,Highly_Active,6.0
67.07904,95.708664,9156.389,6.234722,Highly Active,2.0
62.290565,97.90103,5357.6396,2.7606747,Active,4.0
74.66842,96.80055,96.91323,5.6685376,Highly_Active,6.0
264.46735,97.16185,2555.402,5.9286284,Highly Active,7.0
82.74274,99.046394,468.11584,6.65851,Sedentary,9.0
80.740906,96.25876,18236.676,4.191236,Highly Active,7.0
70.14153,99.110245,11081.229,6.674977,Active,5.0
93.63478,96.14998,28877.242,8.751101,Active,1.0
61.103416,100.0,15146.432,6.7805114,Highly Active,10.0
90.09666,96.696,4514.9272,7.3841734,Seddentary,3.0
77.342354,100.0,14995.03,8.845076,Active,7.0
69.08411,99.62747,14995.03,6.358185,Highly_Active,7.0
91.94133,97.6159,5205.186,6.309778,Seddentary,7.0
83.35729,96.0981,3241.4302,7.017279,Seddentary,6.0
58.865875,99.04141,7997.207,5.172718,Active,10.0
80.45971,100.0,6243.4653,5.45816,Seddentary,9.0
80.44476,99.2444,6666.781,3.4411972,Highly Active,9.0
90.11076,96.84292,3573.8118,9.932518,Sedentary,6.0
83.78039,100.0,9411.101,7.746053,Actve,9.0
84.85357,98.58232,593.89545,5.0790043,Active,8.0
68.379295,96.69898,9066.452,8.035786,Seddentary,3.0
71.854416,100.0,9185.099,5.2879305,Active,7.0
71.21792,99.305336,5078.874,6.6020837,Seddentary,2.0
51.019512,98.815765,2138.8616,6.594477,Active,5.0
94.29983,97.03306,5127.241,5.8307366,Highly Active,7.0
58.212574,97.92919,919.42596,5.280757,Sedentary,6.0
79.03082,96.37293,2349.7168,8.312821,Actve,6.0
70.033615,98.37026,3828.7961,6.6267443,Seddentary,2.0
71.423416,99.09628,7829.5723,9.0229,Sedentary,5.0
85.16314,94.13573,1451.0358,4.938572,Active,10.0
63.295242,95.421425,1205.2466,5.790776,Active,3.0
81.848694,96.178764,6551.819,6.4314775,Active,2.0
81.99182,94.99039,7966.106,8.154817,Active,1.0
63.366077,96.34699,611.5422,5.3161817,Actve,5.0
88.66744,100.0,236.07886,7.356938,Sedentary,1.0
95.511444,100.0,1114.2,7.0143757,Seddentary,4.0
105.370865,96.759155,16190.336,8.642669,Actve,8.0
71.06951,99.10577,7816.832,7.246959,Seddentary,9.0
77.866844,95.69911,17770.45,3.8055158,Sedentary,6.0
78.78283,100.0,7649.4165,4.9791284,Active,3.0
84.986565,97.60645,23514.46,5.055093,Sedentary,4.0
101.228096,93.953445,4045.0762,5.8212624,Active,9.0
82.302414,100.0,6398.284,8.486592,Highly Active,9.0
82.71089,97.40071,6434.8115,6.1022186,Actve,2.0
58.579945,100.0,22.013994,6.5517983,Actve,1.0
105.72966,99.835045,194.86864,6.162569,Highly Active,7.0
67.869865,98.591324,1098.7483,7.308262,Highly Active,5.0
40.0,94.328064,5009.6045,5.417226,Seddentary,9.0
40.864548,98.21775,3941.3015,6.244102,Seddentary,6.0
79.87615,94.87992,5431.884,6.2259507,Seddentary,8.0
55.903294,97.33661,11283.265,6.393625,Seddentary,7.0
75.80678,98.324005,12091.258,5.6513133,Active,1.0
52.578793,97.84158,26410.35,4.497473,Sedentary,7.0
79.575615,96.79357,5707.96,7.898965,Highly_Active,3.0
83.46413,100.0,2985.5574,6.325392,Highly_Active,8.0
77.63755,94.927956,2577.4656,8.192768,Actve,10.0
64.55499,96.37046,2916.4778,7.219206,Active,6.0
226.25673,98.35679,2739.1711,7.27201,Highly_Active,5.0
69.009544,93.347725,3493.6626,8.196005,Seddentary,5.0
72.17466,95.63983,544.8335,10.396859,Sedentary,2.0
67.35455,98.93271,7025.008,8.455597,Seddentary,3.0
70.981255,99.86492,5875.976,7.8295965,Highly Active,1.0
103.06873,96.04985,4338.768,6.9384575,Active,5.0
74.92573,96.94284,592.0861,8.388224,Active,4.0
55.955597,99.00895,684.90063,5.3802114,Actve,5.0
60.611248,94.53735,5513.823,7.3771296,Seddentary,5.0
70.85725,97.63672,260.86343,8.415817,Seddentary,2.0
63.080395,97.52941,9031.519,7.928585,Seddentary,7.0
89.24489,100.0,35557.81,6.3857136,Highly_Active,10.0
53.745876,99.07008,6368.8022,7.183149,Active,8.0
73.214,98.03759,8997.077,6.00627,Highly_Active,7.0
75.220604,99.53615,4045.442,5.3476553,Highly_Active,7.0
65.54859,98.4413,7705.9624,8.67619,Highly_Active,1.0
81.58588,96.13518,7384.452,5.848671,Active,10.0
74.39503,99.43804,12164.515,5.835978,Highly_Active,4.0
74.52667,99.71736,8697.53,5.8690205,Sedentary,8.0
82.6784,97.36,9677.498,5.4561524,Highly_Active,5.0
47.117073,98.399605,5693.5493,5.4129095,Seddentary,1.0
93.05043,100.0,4638.529,3.9121184,Seddentary,7.0
46.54519,98.41572,4296.6846,4.1717916,Highly Active,9.0
92.03874,97.5901,3483.1885,6.211012,Sedentary,6.0
81.510185,95.98931,2164.9885,7.1846023,Seddentary,5.0
82.097115,96.20161,237.14946,6.505463,Actve,6.0
99.21847,98.1916,7783.918,6.7728376,Seddentary,2.0
92.75178,96.74536,16185.705,8.42464,Active,4.0
87.21262,99.19667,18663.23,5.792734,Seddentary,9.0
70.58206,97.15763,6081.872,5.016056,Actve,10.0
69.589294,100.0,692.0674,6.409813,Highly Active,2.0
87.62215,98.464035,14764.359,7.278805,Active,6.0
81.79271,94.840996,9641.2,5.6610646,Sedentary,3.0
79.51759,98.378654,2026.9568,7.929298,Seddentary,5.0
74.14581,97.2596,11391.251,7.203981,Highly Active,8.0
68.8829,99.43463,4470.7183,9.0965605,Highly Active,5.0
54.150013,98.01042,15299.41,3.9778857,Actve,9.0
84.65336,98.829475,1991.512,4.382425,Active,6.0
72.27476,100.0,11297.845,5.8723273,Highly_Active,9.0
71.29976,97.57545,8711.384,4.4913664,Highly_Active,3.0
47.81161,99.47242,101.825226,8.860838,Active,2.0
76.39052,100.0,5800.1167,6.849266,Seddentary,1.0
54.54938,98.62416,8799.998,6.005134,Active,9.0
68.48055,94.77662,1190.6273,8.830535,Active,7.0
86.89054,99.55565,5313.4976,6.9388895,Seddentary,2.0
75.94916,94.01909,2537.623,6.1867065,Highly Active,2.0
73.419304,100.0,8340.919,5.327502,Highly Active,2.0
64.100746,95.39141,5437.8296,7.333717,Sedentary,1.0
66.78688,100.0,6799.9976,7.2833333,Seddentary,4.0
98.78045,98.16757,527.13806,7.5227447,Seddentary,5.0
86.69604,99.74833,1037.8367,7.709251,Sedentary,10.0
68.068535,99.02238,5622.128,8.675848,Sedentary,6.0
73.41706,99.944084,1399.1761,5.2580414,Highly_Active,2.0
78.71001,94.05781,4833.7305,9.855169,Active,6.0
81.57125,96.714,8198.942,9.200049,Highly_Active,3.0
74.63526,98.814186,11616.713,9.075876,Seddentary,1.0
48.44432,98.10432,1080.2771,6.1907005,Actve,8.0
74.52781,97.19702,9480.284,5.4290314,Seddentary,10.0
73.61265,97.84158,3158.9446,6.657367,Highly_Active,5.0
105.85949,97.55881,7952.7373,6.925171,Active,5.0
115.3763,100.0,1098.9073,7.7858214,Seddentary,7.0
84.63247,100.0,5067.7734,6.253646,Active,1.0
64.84308,97.84158,12722.224,6.505463,Seddentary,7.0
85.18524,100.0,787.72534,5.9788346,Active,5.0
49.52261,98.98201,12308.846,6.571624,Sedentary,7.0
67.00978,96.13161,4220.182,7.5842066,Active,6.0
50.604225,97.44142,12131.988,6.6826262,Highly Active,1.0
83.25829,98.70476,12131.988,5.486241,Seddentary,3.0
56.839935,98.30409,1217.5793,5.147093,Seddentary,9.0
70.69515,95.34826,7858.247,8.097748,Seddentary,2.0
74.33797,98.71392,1876.0387,7.244394,Sedentary,7.0
74.56606,95.75997,1019.6673,8.580992,Highly_Active,6.0
67.90694,100.0,6923.5845,8.217774,Highly Active,6.0
80.05074,99.55912,799.89557,6.077601,Highly_Active,3.0
56.186436,97.61932,4380.678,8.010022,Highly_Active,6.0
101.089195,98.12772,7073.332,7.0286627,Sedentary,5.0
59.489025,100.0,4846.8623,6.329655,Actve,7.0
75.59547,95.01015,8359.758,10.474966,Actve,1.0
84.37444,97.04051,11315.661,10.018971,Active,1.0
85.24074,99.06733,14403.564,7.475662,Actve,9.0
86.63041,93.88652,5744.832,5.2250824,Active,4.0
51.1085,97.71972,2266.8455,5.7823925,Sedentary,1.0
61.23912,97.11152,4988.6206,5.6871223,Sedentary,9.0
77.037865,100.0,3433.6,7.7214127,Active,3.0
82.2175,97.73041,1792.611,7.076054,Actve,7.0
93.856926,95.93717,5271.281,6.03165,Active,7.0
67.28972,96.229256,160.40799,9.599472,Seddentary,6.0
61.42509,92.614586,6512.1045,5.8554406,Highly Active,4.0
66.797554,100.0,12066.238,9.29551,Sedentary,7.0
108.89148,98.216866,52359.727,8.256213,Sedentary,10.0
97.506424,97.651405,52359.727,7.4659815,Active,6.0
72.45762,99.8811,658.75885,5.3316584,Sedentary,1.0
94.27206,99.09694,1240.7479,8.906406,Active,8.0
66.41273,98.032104,1044.7368,9.45948,Actve,1.0
89.31778,95.9963,5720.6875,6.8542643,Active,10.0
54.31622,96.916565,329.17142,8.371616,Sedentary,9.0
80.34735,98.24914,19351.537,6.6473155,Active,4.0
90.292046,99.33818,446.81854,8.757527,Active,7.0
70.1005,95.33564,3474.4397,5.0775127,Seddentary,8.0
84.20123,97.828255,15708.221,7.9840446,Actve,7.0
66.57664,100.0,20746.695,2.722021,Seddentary,7.0
79.553154,95.52071,4382.2256,4.7452407,Highly Active,6.0
67.77683,99.48841,4691.917,4.9106226,Active,8.0
87.28706,95.39997,7077.616,6.5206094,Highly_Active,10.0
56.034485,96.935814,3665.471,5.174287,Highly Active,6.0
59.77174,94.03993,2747.7866,5.1857133,Active,9.0
94.58563,98.60317,9414.105,6.230978,Highly_Active,1.0
40.0,96.46024,6333.273,6.3084855,Active,10.0
65.38487,94.006256,4600.017,4.770312,Highly Active,5.0
72.8688,98.276634,743.65,4.4853907,Sedentary,9.0
80.29512,100.0,499.43164,5.2234507,Sedentary,5.0
67.8329,98.81853,5005.105,8.002959,Highly_Active,7.0
58.11359,97.84158,6762.6274,10.455505,Sedentary,7.0
93.3942,99.568825,7500.625,8.6893425,Active,4.0
90.79887,96.56178,15769.242,5.964236,Sedentary,5.0
69.31065,98.21906,11858.297,7.1244435,Active,3.0
48.139935,100.0,1061.9673,6.497606,Sedentary,9.0
79.59252,98.29392,11073.813,6.2854776,Seddentary,5.0
77.72626,96.328705,7895.635,6.664516,Sedentary,5.0
64.99412,98.69847,12323.002,6.915758,Seddentary,5.0
45.674053,97.238884,12976.395,3.8807015,Active,1.0
70.92669,97.92501,2967.5344,5.5711093,Actve,8.0
86.49834,99.48869,2138.7258,6.4362073,Active,7.0
88.75751,96.92264,5630.648,10.076561,Actve,2.0
74.337234,92.28817,2482.8154,7.4556313,Actve,5.0
65.647896,97.653595,3012.0925,8.152968,Seddentary,2.0
86.01695,98.98519,501.67563,6.334609,Actve,3.0
57.944843,100.0,33262.49,8.658494,Sedentary,10.0
75.220604,100.0,2590.3171,6.926413,Highly Active,8.0
73.673096,97.33386,10601.228,7.7386208,Active,6.0
98.19671,98.95957,34893.027,6.76274,Active,4.0
98.759285,97.50836,24344.89,7.328074,Seddentary,6.0
55.233334,99.7703,7033.619,5.786441,Highly Active,4.0
68.44113,97.68284,5415.362,9.244616,Actve,1.0
111.50844,99.50845,2590.1096,5.7775135,Highly_Active,2.0
64.67373,100.0,13838.534,5.0769134,Sedentary,5.0
99.29609,100.0,2887.3767,6.740511,Sedentary,3.0
89.64016,95.01806,790.0161,9.309688,Highly_Active,4.0
92.86287,94.41148,2437.9558,5.4753103,Seddentary,9.0
68.312164,96.126656,2649.3496,6.2283707,Active,4.0
68.756096,97.886406,8872.996,6.884379,Sedentary,9.0
61.340755,96.94459,1300.4451,4.513979,Seddentary,7.0
86.982475,100.0,2667.4214,4.4366775,Actve,1.0
50.45237,96.415825,557.74646,8.187798,Highly Active,7.0
72.548996,95.77313,13205.622,6.613277,Highly Active,8.0
99.51708,100.0,9031.176,4.909534,Highly_Active,10.0
83.9181,99.087524,4027.3872,6.029541,Highly Active,6.0
90.03958,98.59477,3935.02,5.6610227,Highly Active,7.0
50.339317,95.77315,1273.7744,6.5118933,Actve,1.0
60.088757,100.0,3396.9368,6.7948613,Highly Active,5.0
92.762344,97.540375,16612.943,3.27747,Sedentary,7.0
75.220604,98.27081,1044.8457,8.501022,Highly Active,6.0
59.405373,98.681496,10138.034,6.6107335,Sedentary,9.0
84.39579,100.0,338.27423,5.5424523,Actve,8.0
66.99661,98.8881,2614.5054,7.8264956,Seddentary,1.0
113.063385,96.629944,13138.365,4.948266,Seddentary,7.0
83.985466,97.987076,4121.3047,6.0285635,Active,8.0
61.160824,99.358086,8490.954,4.6751695,Seddentary,6.0
88.2153,100.0,765.12494,7.6165824,Highly_Active,5.0
99.22153,97.188095,8051.382,8.290348,Active,4.0
74.91068,97.014046,11965.606,7.076125,Sedentary,6.0
63.481003,99.52471,11452.121,6.216394,Highly Active,3.0
75.664825,96.233116,4044.6157,4.586419,Sedentary,8.0
65.808044,96.73697,16414.152,5.813933,Sedentary,6.0
71.125275,98.05132,5989.2505,6.847661,Sedentary,1.0
54.16735,98.87399,5989.2505,5.638251,Seddentary,2.0
88.12823,100.0,1680.7758,5.817611,Sedentary,5.0
57.760815,98.328384,1652.1877,4.816745,Highly_Active,9.0
84.12243,98.175026,9827.28,5.384996,Seddentary,8.0
265.5429,97.84158,7281.779,4.3001714,Sedentary,3.0
78.34352,94.93448,7895.781,6.914902,Actve,2.0
75.220604,98.15864,1889.5396,6.574715,Seddentary,8.0
77.94326,100.0,3571.3782,6.6417623,Active,3.0
81.48972,99.56515,2092.425,5.959088,Highly Active,4.0
69.73704,97.94914,493.90314,5.6140003,Highly Active,2.0
49.056843,99.471245,1596.5754,6.053128,Active,6.0
75.220604,95.53264,37322.098,5.8605437,Seddentary,7.0
80.86244,98.866844,1866.3951,6.729785,Seddentary,9.0
53.5089,97.931465,1214.5865,9.249475,Actve,1.0
60.283817,98.20654,8355.312,6.2162156,Highly_Active,2.0
69.78304,97.26175,6451.6636,5.6121187,Highly_Active,2.0
40.57706,100.0,9593.308,6.1260977,Sedentary,5.0
85.61859,97.01141,7422.605,5.7615824,Actve,3.0
67.66792,95.87056,1766.145,6.505463,Highly_Active,6.0
79.32856,95.038956,4864.7266,5.62347,Highly Active,10.0
59.06593,93.692184,1360.5562,7.527501,Active,7.0
105.26233,97.84158,2046.8733,7.5081663,Actve,4.0
75.220604,96.432526,30355.44,7.853554,Highly Active,6.0
67.522896,95.39496,9131.193,8.171126,Active,4.0
92.98626,97.47288,10690.184,5.9531107,Actve,9.0
57.758766,99.36686,213.64139,4.148445,Sedentary,7.0
76.36528,97.80221,3370.385,9.454354,Seddentary,7.0
75.220604,98.26783,3370.385,3.113738,Highly_Active,1.0
52.402946,100.0,1134.9485,5.987514,Seddentary,4.0
64.97017,99.647095,13212.333,4.360201,Sedentary,6.0
77.85245,98.22294,1052.5068,7.1042366,Active,10.0
81.799805,96.030235,7083.937,5.064699,Highly Active,8.0
62.665527,96.90601,5639.309,8.197421,Highly_Active,9.0
102.60851,98.0573,13247.862,6.8487005,Highly Active,3.0
82.21416,99.43522,2615.8396,8.7671175,Seddentary,4.0
86.64978,98.68177,2339.3442,6.6523685,Actve,1.0
85.76984,96.76351,13114.422,8.238918,Active,8.0
51.55039,98.80187,1751.8574,4.8715806,Highly_Active,1.0
73.27845,100.0,9594.088,7.977611,Highly Active,5.0
74.75644,98.583786,1484.9567,6.2974668,Seddentary,9.0
71.18461,99.23249,14595.143,6.8568177,Highly_Active,5.0
78.11187,97.30705,12787.22,7.891269,Sedentary,7.0
75.220604,97.616264,10840.476,7.079846,Sedentary,7.0
76.92129,94.6252,4733.6353,5.3140945,Seddentary,5.0
